domain,home_url,logo_url,status,error
"miniso-au.com","","","UNREADABLE",""
"renaultcancun.com.mx","","","UNREADABLE",""
"mazda-autohaus-kramer-kirchberg.de","https://mazda-autohaus-kramer-kirchberg.de","https://www.assets.mazda-autohaus.de/assets/img/favicons/web-app-manifest-512x512.png","OK",""
"aamcosantarosa.com","https://aamcosantarosa.com","https://www.aamcosantarosa.com/images/logo.png","OK",""
"veolia.com.gh","https://veolia.com.gh","https://www.veolia.com.gh/themes/custom/veo_site/build/assets/images/temp/logo-sticky.png","OK",""
"linde-healthcare.nl","https://linde-healthcare.nl","https://www.linde-healthcare.nl/wcsstore/LindeStorefrontAssetStore/icons/UnifyIcons/ico_new-search-white.svg","OK",""
"aamcogastonianc.com","https://aamcogastonianc.com","https://www.aamcogastonianc.com/wp-content/uploads/2018/09/logo.png","OK",""
"julis-mfr.de","https://julis-mfr.de","https://julis-mfr.de/wp-content/uploads/2025/01/Logo-Junge-Liberale.png","OK",""
"shimadzu.com.ph","https://shimadzu.com.ph","https://www.shimadzu.com.ph/sites/shimadzu.com.ph/themes/shimadzu_com_ph/images/common/logo_sp.png","OK",""
"veoliawatertech.com","https://veoliawatertech.com","https://www.veoliawatertech.com/themes/custom/veo_site/build/assets/images/temp/logo-sticky.png","OK",""
"sixty8.ro","https://sixty8.ro","http://www.sixty8.ro/img/favicon.png","OK",""
"nutricia.de","https://nutricia.de","https://www.nutricia.de/content/dam/sn/local/dach/hc/none-brand/logos-icons/nutricia-favicon.svg","OK",""
"papajohnsquebec.ca","https://papajohnsquebec.ca","https://www.papajohnsquebec.ca/assets-images/logo.png","OK",""
"mazda.si","https://mazda.si","https://www.mazda.si/favicon.svg","OK",""
"aamcophilly-frankfordave.com","https://aamcophilly-frankfordave.com","https://www.aamcophilly-frankfordave.com/images/logo.png","OK",""
"duracleanrestoration.com","https://duracleanrestoration.com","https://duracleanrestoration.com/wp-content/uploads/2023/06/fav.png","OK",""
"nestle.se","","","UNREADABLE",""
"stampinup.ca","https://stampinup.ca","https://www.stampinup.ca/android-logo.svg","OK",""
"aamcotigard.com","https://aamcotigard.com","https://www.aamcotigard.com/images/logo.png","OK",""
"pirtek.se","https://pirtek.se","https://pirtek.se/wp-content/uploads/2022/02/pirtek_slangexpress_logo-100x100.jpeg","OK",""
"rubiomonocoatusa.com","https://rubiomonocoatusa.com","http://www.rubiomonocoatusa.com/cdn/shop/files/Rubio_Monocoat_Logo-100.jpg","OK",""
"daikin.com.mx","https://daikin.com.mx","https://daikin.com.mx/assets/images/logo-daikin.png","OK",""
"chicco.com.tw","https://chicco.com.tw","https://img.shoplineapp.com/media/image_clips/6034c8689f93e10020e1af74/original.png","OK",""
"murrelektronik.es","https://murrelektronik.es","https://www.murrelektronik.es/fileadmin/images/xmurrelektronik_logo.png.pagespeed.ic.ffut0rdfdv.png","OK",""
"thebodyshop.com.tr","","","UNREADABLE",""
"honda-villebon.com","https://honda-villebon.com","https://www.honda-villebon.com/images/logo-honda-auto_blanc.svg","OK",""
"orange.co.bw","https://orange.co.bw","https://www.orange.co.bw/2/menu_resources/img/blank.gif","OK",""
"medef-beziers.fr","https://medef-beziers.fr","https://www.medef-beziers.fr/bundles/medeffront/img/burger-menu.svg","OK",""
"isover.it","","","UNREADABLE",""
"renault-beaulieu.fr","https://renault-beaulieu.fr","https://renault-beaulieu.fr/wp-content/uploads/2024/08/cropped-R_RENAULT_EMBLEM_RGB_Black_v21.1-192x192.png","OK",""
"thelab.id","https://thelab.id","https://www.thelab.id/wp-content/uploads/2023/10/cropped-The-Lab-Icon-192x192.jpg","OK",""
"toyotayoruk.com.tr","https://toyotayoruk.com.tr","https://www.toyotayoruk.com.tr/Assets/img/logo.png","OK",""
"cdlvideira.com.br","","","UNREADABLE",""
"howdengroupholdings.com","","","UNREADABLE",""
"komoder.com","https://komoder.com","https://assets.komoder.com/list/main/default_image.jpg","OK",""
"mazda.bg","https://mazda.bg","https://www.mazda.bg/Portals/6/mazda-logo-new.png","OK",""
"yves-rocher.it","https://yves-rocher.it","https://www.yves-rocher.it/themes/custom/yves_rocher_theme/img/Logo_dark.svg","OK",""
"mateco.mx","https://mateco.mx","https://www.mateco.mx/typo3conf/ext/mateco_sitepackage/Resources/Public/Images/mateco.svg","OK",""
"kia-daehn-goeritz.de","https://kia-daehn-goeritz.de","https://www.kia-daehn-goeritz.de/etc.clientlibs/settings/wcm/designs/eut/clientlib/resources/rbr/logo_kia_white-rbr.png","OK",""
"allianzgloballife.com","https://allianzgloballife.com","https://www.allianzgloballife.com/content/dam/onemarketing/system/allianz-logo.svg","OK",""
"mitsubishielectric.com.sg","https://mitsubishielectric.com.sg","https://www.mitsubishielectric.com.sg/assets/images/logo.svg","OK",""
"nelsonlabsbozeman.com","","","UNREADABLE",""
"stoitalia.it","https://stoitalia.it","https://static.sto-net.com/favicons/sto/apple-touch-icon.png","OK",""
"wolterskluwer.dk","https://wolterskluwer.dk","https://cdn.wolterskluwer.io/wk/fundamentals/1.15.2/logo/assets/medium.svg","OK",""
"stawag-energie.de","https://stawag-energie.de","https://www.stawag-energie.de/fileadmin/stawag/system/templates/dist/img/stawag_energie_logo_orange_neu.svg","OK",""
"sitech-ohio.com","https://sitech-ohio.com","https://www.sitech-ohio.com/wp-content/uploads/2019/06/SITECH-Logo-IMG.png","OK",""
"pkfcaribbean.com","https://pkfcaribbean.com","https://www.pkfcaribbean.com/media/gfeggysz/pkf-2023.png","OK",""
"vectorinfotech.my","https://vectorinfotech.my","https://my.vectorinfotech.my/wp-content/uploads/2021/03/cropped-VectorInfoTech-logo-01-250x64.png","OK",""
"mazda-autohaus-berlenbach-bergischgladbach.de","https://mazda-autohaus-berlenbach-bergischgladbach.de","https://www.assets.mazda-autohaus.de/assets/img/favicons/web-app-manifest-512x512.png","OK",""
"gulfoilltd.com","https://gulfoilltd.com","https://euassets.gulfoilltd.com/gulfoilltd.com/favicon-gulf_3.jpg","OK",""
"decathlon.cz","","","UNREADABLE",""
"aamcooklahomacity-edmond.com","https://aamcooklahomacity-edmond.com","https://www.aamcooklahomacity-edmond.com/images/logo.png","OK",""
"sprachschule-aktiv-kaiserslautern.de","https://sprachschule-aktiv-kaiserslautern.de","https://www.sprachschule-aktiv-kaiserslautern.de/wp-content/uploads/2020/10/logo-sprachschule-aktiv-muenchen.jpg.webp","OK",""
"duracell.in","","","UNREADABLE",""
"lunarclient.com","","","UNREADABLE",""
"budgetinternational.com","","","UNREADABLE",""
"lindegas.hu","https://lindegas.hu","https://static.prd.echannel.linde.com/wcsstore//HU_RME_Industrial_Gas_Store/images/logo/linde_plc_logo.png","OK",""
"kia-kroppen-herten.de","https://kia-kroppen-herten.de","https://www.kia-kroppen-herten.de/etc.clientlibs/settings/wcm/designs/eut/clientlib/resources/rbr/logo_kia_white-rbr.png","OK",""
"fosterfarmsfoodservice.com","https://fosterfarmsfoodservice.com","https://www.fosterfarmsfoodservice.com/wp-content/uploads/2021/01/ff-logo_125T-60x60.png","OK",""
"fronticsamerica.com","","","UNREADABLE",""
"vkf-renzel.nl","https://vkf-renzel.nl","https://www.vkf-renzel.nl/out/ra-theme/img/logos/4/share_logo.png","OK",""
"cazenovecapital.com","https://cazenovecapital.com","https://mybrand.schroders.com/m/1e08376e3ee3f3ba/original/Cazenove-Capital_Logo_ContentStack_48px.svg","OK",""
"moore-czech.cz","https://moore-czech.cz","https://www.moore-czech.cz/SiteImages/rebrand/svg/moore-logo.svg","OK",""
"starbucks.com.sg","https://starbucks.com.sg","https://www.starbucks.com.sg/StarbucksTheme/img/logo.svg","OK",""
"petercem-sensors.com","https://petercem-sensors.com","https://www.petercem-sensors.com/wp-content/uploads/sites/7/2022/01/Petercem-sensors-Logotype_couleur-icone-1.png","OK",""
"kelloggs.no","","","UNREADABLE",""
"bakertilly.ma","https://bakertilly.ma","https://www.bakertilly.ma/assets/images/logo.svg","OK",""
"yves-rocher.se","","","UNREADABLE",""
"dulux.com.sg","https://dulux.com.sg","https://www.dulux.com.sg/content/dam/akzonobel-flourish/dulux/uk/favicons/icon-512x512.png","OK",""
"kamic.fi","https://kamic.fi","https://kamic.fi/wp-content/uploads/2022/09/kamic-logo-white.svg","OK",""
"actemium.id","https://actemium.id","https://www.actemium.id/app/uploads/sites/340/2023/07/logo-actemium.png","OK",""
"tracybookshop.com","https://tracybookshop.com","https://tracybookshop.com/wp-content/uploads/2020/07/cropped-Untitled-design-1-192x192.png","OK",""
"mazda-autohaus-schmidt-grossenhain.de","https://mazda-autohaus-schmidt-grossenhain.de","https://www.assets.mazda-autohaus.de/assets/img/favicons/web-app-manifest-512x512.png","OK",""
"santander.com.uy","https://santander.com.uy","https://www.santander.com.uy/profiles/santander/themes/custom/santander_theme/logo.svg","OK",""
"misterwhat.de","https://misterwhat.de","https://s3-eu-west-1.amazonaws.com/cdn.misterwhat.com/apple-touch-icon-152x152.png","OK",""
"oaklandwoodfloors.net","","","UNREADABLE",""
"jungheinrich.co.za","https://jungheinrich.co.za","https://www.jungheinrich.co.za/resource/crblob/169834/d9f10ded7a2ad230e6e80379171eb65c/touch-icon-png-data.png","OK",""
"remaxcrystal.com","https://remaxcrystal.com","https://d1c1nnmg2cxgwe.cloudfront.net/agences/remax-crystal/images/logo_remax_crystal_fond_noir.png","OK",""
"medef-vendee.fr","https://medef-vendee.fr","https://medef-vendee.fr/bundles/medeffront/img/burger-menu.svg","OK",""
"tryg.com","https://tryg.com","https://tryg.com/sites/tryg.com/files/tryg-fav-icon.png","OK",""
"aamcobakersfield-unionave.com","https://aamcobakersfield-unionave.com","https://irp.cdn-website.com/96f83cc1/dms3rep/multi/logo+copy+2.png","OK",""
"paybase.netlify.app","","","UNREADABLE",""
"acurasouthpoint.com","https://acurasouthpoint.com","https://pictures.dealer.com/h/hendrickautogroup/0470/7a400917b7a31c6e4dc63654e8db0513x.jpg","OK",""
"innolytics.net","https://innolytics.net","https://innolytics.net/wp-content/uploads/2023/03/cropped-innolytics_ag_CMYK_2-1-192x192.png","OK",""
"aamcohemetca.com","https://aamcohemetca.com","https://www.aamcohemetca.com/images/logo.png","OK",""
"aamcomilwaukieor.com","https://aamcomilwaukieor.com","https://www.aamcomilwaukieor.com/images/logo.png","OK",""
"isover.de","","","UNREADABLE",""
"deheus.co.in","https://deheus.co.in","https://www.deheus.co.in/globalassets/animal-nutrition/on-the-farm-approach/de-heus_animal-nutrition_on-the-farm-approach.jpg","OK",""
"toyota-montluel.fr","","","UNREADABLE",""
"sephora.gr","","","UNREADABLE",""
"adra.org.rs","https://adra.org.rs","https://adra.org.rs/wp-content/uploads/2019/03/adra-horisontal-logo-80.png","OK",""
"genya.it","https://genya.it","https://cdn.wolterskluwer.io/wk/fundamentals/1.x.x/logo/assets/medium.svg","OK",""
"bakertilly.vg","https://bakertilly.vg","https://www.bakertilly.vg/assets/images/logo.svg","OK",""
"engie-energia.pe","https://engie-energia.pe","https://engie-energia.pe/wp-content/uploads/2020/10/logo-scroll.svg","OK",""
"metlife.com.uy","https://metlife.com.uy","https://www.metlife.com.uy/content/dam/metlifecom/global/icons-header/metlife_logo.png","OK",""
"giacomini.cz","https://giacomini.cz","https://www.giacomini.cz/pictures/logo_Giacomini.svg","OK",""
"kia-settele-neu-ulm.de","https://kia-settele-neu-ulm.de","https://www.kia-settele-neu-ulm.de/etc.clientlibs/settings/wcm/designs/eut/clientlib/resources/rbr/logo_kia_white-rbr.png","OK",""
"mercanta.de","https://mercanta.de","https://www.mercanta.de/wp-content/uploads/2023/04/Mercanta_logo_Navigation.png","OK",""
"asendia.dk","https://asendia.dk","https://www.asendia.dk/hubfs/Favicon%20AB.png","OK",""
"howdenoze.pl","https://howdenoze.pl","https://howdenoze.pl/wp-content/uploads/2023/10/logo-cmyk-white.png","OK",""
"moog.es","https://moog.es","https://www.moog.es/content/dam/sites/moog/images/logos/Moog_logo_white.png","OK",""
"roca.com.ar","https://roca.com.ar","https://www.roca.com.ar/documents/20126/346080475/roca-logo.svg/4dc29d13-1df3-b628-786b-7c63db57cdcd","OK",""
"allianz.lt","https://allianz.lt","https://www.allianz.lt/content/dam/onemarketing/system/allianz-logo.svg","OK",""
"gulfsverige.com","https://gulfsverige.com","https://gulfsverige.com/wp-content/themes/gulf/favicon.png","OK",""
"mazda-autohaus-weiss-niedernhausen.de","https://mazda-autohaus-weiss-niedernhausen.de","https://www.assets.mazda-autohaus.de/assets/img/favicons/web-app-manifest-512x512.png","OK",""
"pearsonclinical.fr","https://pearsonclinical.fr","https://www.pearsonclinical.fr/static/version1761887877/frontend/Pearson/fr/fr_FR/Magento_Theme/images/pearson-logo-blue.svg","OK",""
"aamcolancasterca.com","https://aamcolancasterca.com","https://www.aamcolancasterca.com/images/logo.png","OK",""
"job-impulse.co.jp","https://job-impulse.co.jp","https://job-impulse.co.jp/wp-content/uploads/2023/08/cropped-01-192x192.jpg","OK",""
"terradat.co.uk","https://terradat.co.uk","https://www.terradat.co.uk/wp-content/uploads/2024/05/terradat-down-to-earth-geopyhsics.svg","OK",""
"toyota-ulrichshofer.at","https://toyota-ulrichshofer.at","https://www.toyota.at/etc.clientlibs/dxp-frontend-core/clientlibs/clientlib-toyota/resources/images/favicons/safari-pinned-tab.svg","OK",""
"amnesty.eu","https://amnesty.eu","https://www.amnesty.eu/wp-content/uploads/2018/11/amnesty-international-logotype-170x72.png","OK",""
"aiesec.org.es","https://aiesec.org.es","https://www.aiesec.org.es/wp-content/uploads/2020/10/Blue-Logo-2.png","OK",""
"jungheinrich.co.nz","https://jungheinrich.co.nz","https://www.jungheinrich.co.nz/resource/crblob/169834/d9f10ded7a2ad230e6e80379171eb65c/touch-icon-png-data.png","OK",""
"skoda-metz.fr","https://skoda-metz.fr","https://skoda-metz.fr/images/logos/logo-skoda-.svg","OK",""
"mercyships.nl","https://mercyships.nl","https://www.mercyships.nl/wp-content/uploads/2025/08/logo-35-jaar-diapositief.png-150x150.webp","OK",""
"nestle.ir","","","UNREADABLE",""
"pearsonactivelearn.com","https://pearsonactivelearn.com","https://www.pearsonactivelearn.com/favicon.ico","OK",""
"overheaddoorcompanyjackson.com","https://overheaddoorcompanyjackson.com","https://overheaddoorcompanyjackson.com/wp-content/uploads/2020/02/ohd-logo-2.png","OK",""
"mazdaofconshohocken.com","","","UNREADABLE",""
"aamcoyumaaz.com","https://aamcoyumaaz.com","https://www.aamcoyumaaz.com/wp-content/uploads/2018/09/logo.png","OK",""
"camesoluciones.com","https://camesoluciones.com","https://camesoluciones.com/wp-content/uploads/elementor/thumbs/cropped-logo-pcp7kzobd2e6bc37bx5inzs3rqh57db6got6mev5sa.png","OK",""
"einhell.de","https://einhell.de","https://www.einhell.de/_assets/369fecbaddba51f6af024f761a766400/Assets/img/logo.png","OK",""
"dulux.com.my","https://dulux.com.my","https://www.dulux.com.my/content/dam/akzonobel-flourish/dulux/uk/favicons/icon-512x512.png","OK",""
"renaultzaragoza.com","https://renaultzaragoza.com","https://renault.leomotor.net/templates/renault-v2/img/icon/taller-icon.svg","OK",""
"culligantotalwaterbaraboo.com","https://culligantotalwaterbaraboo.com","https://www.culligantotalwaterbaraboo.com/images/logos/culligan_water_you_love.svg","OK",""
"mtn.com.af","https://mtn.com.af","https://atoma.com.af/wp-content/themes/Atoma-English/public/img/mtn-logo.svg","OK",""
"bbraun.com.tr","https://bbraun.com.tr","https://www.bbraun.com.tr/etc.clientlibs/settings/wcm/designs/clientlibs/bbraun/bbraun.static/resources/img/logo/logo.png","OK",""
"duracell.es","","","UNREADABLE",""
"moorestoke.co.uk","https://moorestoke.co.uk","https://www.moorestoke.co.uk/wp-content/uploads/2023/04/cropped-Moore-Logo-192x192.png","OK",""
"acuraofwappingersfalls.com","","","UNREADABLE",""
"advocarewdp.com","https://advocarewdp.com","https://lirp.cdn-website.com/809046fa/dms3rep/multi/opt/Kids-Playing-Doctor-1920w.jpg","OK",""
"ford.lviv.ua","https://ford.lviv.ua","https://ford.lviv.ua/build/website/img/ford_logo.e264b95b.svg","OK",""
"pkfve.com","https://pkfve.com","https://www.pkfve.com/media/v1gfggdm/pkf-2-logo.svg","OK",""
"kia-ahs-roehrnbach.de","https://kia-ahs-roehrnbach.de","https://www.kia-ahs-roehrnbach.de/etc.clientlibs/settings/wcm/designs/eut/clientlib/resources/rbr/logo_kia_white-rbr.png","OK",""
"aeccglobal.co.th","https://aeccglobal.co.th","https://www.aeccglobal.co.th/images/new-logo.png","OK",""
"kiamotors.com.co","","","UNREADABLE",""
"wwf.at","https://wwf.at","https://www.wwf.at/wp-content/uploads/2020/01/logo_schatten.png","OK",""
"mitsubishi-motors.pt","https://mitsubishi-motors.pt","https://www.mitsubishi-motors.pt/content/dam/mitsubishi-motors/images/logos/nav-logo-light.svg","OK",""
"toyota.com.mt","","","UNREADABLE",""
"starkey.co.kr","","","UNREADABLE",""
"greatplacetowork.co.il","https://greatplacetowork.co.il","https://www.greatplacetowork.co.il/wp-content/uploads/2022/08/GPTW_Logo-1.svg","OK",""
"cfmoto-larissa.gr","https://cfmoto-larissa.gr","https://cfmoto-larissa.gr/wp-content/themes/porto/images/logo/apple-touch-icon_152x152.png","OK",""
"fmlogistic.it","https://fmlogistic.it","https://www.fmlogistic.com/app/themes/fmlogistics/dist/icons/safari-pinned-tab.svg","OK",""
"wurth.kz","https://wurth.kz","https://www.wurth.kz/images/Wurth-Logo1.png","OK",""
"tapflo.at","https://tapflo.at","https://tapflo.at/templates/taplo-new/img/logo.png","OK",""
"mazda-autohaus-gollan-hamm.de","https://mazda-autohaus-gollan-hamm.de","https://www.assets.mazda-autohaus.de/assets/img/favicons/web-app-manifest-512x512.png","OK",""
"rjelinek.cl","https://rjelinek.cl","https://rjelinek.cl/wp-content/uploads/2020/02/favicon.png","OK",""
"shimadzu.com.br","https://shimadzu.com.br","https://www.shimadzu.com.br/analitica/themes/custom/shimadzu_an/images/logo/logo.svg","OK",""
"europa-union-sachsen.de","","","UNREADABLE",""
"aamcoeastpointga.com","https://aamcoeastpointga.com","https://www.aamcoeastpointga.com/images/logo.png","OK",""
"mazdaofnewrochelle.com","","","UNREADABLE",""
"kia-hoff-trier.de","https://kia-hoff-trier.de","https://www.kia-hoff-trier.de/etc.clientlibs/settings/wcm/designs/eut/clientlib/resources/rbr/logo_kia_white-rbr.png","OK",""
"cinnabon.mx","https://cinnabon.mx","https://cinnabon.mx/wp-content/uploads/2019/01/clogo-1.png","OK",""
"nestle.ba","","","UNREADABLE",""
"ymcasf.org","https://ymcasf.org","https://www.ymcasf.org/wp-content/uploads/2024/01/YMCA-Logo-Blue.svg","OK",""
"bonprix.ch","https://bonprix.ch","https://www.bonprix.ch/apple-touch-icon-120x120.png","OK",""
"bbraun.com.ar","https://bbraun.com.ar","https://www.bbraun.com.ar/etc.clientlibs/settings/wcm/designs/clientlibs/bbraun/bbraun.static/resources/img/logo/logo.png","OK",""
"whirlpoolservice.co.uk","https://whirlpoolservice.co.uk","https://whirlpoolservice.co.uk/wp-content/uploads/sites/5/2021/01/logo.svg","OK",""
"siiora.org","https://siiora.org","https://www.siiora.org/wp-content/uploads/2022/12/logo.png","OK",""
"komoder.co.uk","https://komoder.co.uk","https://amazing-bee-d3cb520964.media.strapiapp.com/titan2_64fdb71ca4.jpg","OK",""
"mazda.ph","https://mazda.ph","https://www.mazda.ph/wp-content/uploads/2020/11/logo.png","OK",""
"mazdaofwooster.com","","","UNREADABLE",""
"culliganchicago.com","https://culliganchicago.com","https://www.culliganchicago.com/images/logos/culligan_water_you_love.svg","OK",""
"wuerth.com.kh","https://wuerth.com.kh","https://www.wuerth.com.kh/media/system/layout_wl2bootstrap/bootstrap_system_images/svg_logos/logo_wuerth.svg","OK",""
"aviabienert.de","https://aviabienert.de","https://i0.wp.com/aviabienert.de/wp-content/uploads/2020/11/logo.png","OK",""
"thebodyshop.lv","https://thebodyshop.lv","https://www.thebodyshop.lv/media/logo/default/TBS_Logo_Header_1920.png","OK",""
"atalian.nl","https://atalian.nl","https://atalian.nl/wp-content/uploads/2021/12/cropped-atalian-logo-192x192.gif","OK",""
"orange.sk","https://orange.sk","https://www.orange.sk/fileadmin/orange/user_uploads/pages/common/megamenu/notification.svg","OK",""
"hsbcsaudi.com","https://hsbcsaudi.com","https://www.hsbc.com.sa/-/media/media/saudi/images/homepage/hsbc-saudi-homepage-banner.jpg","OK",""
"manpowergroup.se","https://manpowergroup.se","https://www.manpowergroup.se/hubfs/ManpowerGroup/Logo/MPG_Logo_RGB_HOR-3.svg","OK",""
"nutricia.be","https://nutricia.be","https://www.nutricia.be/content/dam/sn/local/bel/be-digital-team/teasers/promotion-teasers/baby/dad-and-baby-mountains-photo-BEL.png","OK",""
"hertz.ro","https://hertz.ro","https://www.hertz.ro/media/6864/hertzlogo.svg","OK",""
"spitex-freiamt.ch","https://spitex-freiamt.ch","https://www.spitex-freiamt.ch/img/spitex2014/ch.spitex-freiamt-2015/logo_de-hc51D19A8C.svg","OK",""
"nerdsonsite.co.za","https://nerdsonsite.co.za","https://nerdsonsite.co.za/storage/2022/05/NOSLogo.png","OK",""
"manpowergroup.cz","https://manpowergroup.cz","https://www.manpowergroup.cz/wp-content/uploads/2023/02/ManpowerGroup-logo-horizontal.svg","OK",""
"jll.nz","https://jll.nz","https://www.jll.com/content/dam/tech-resources/android-chrome-192x192.png","OK",""
"msd-animal-health.dk","https://msd-animal-health.dk","https://www.msd-animal-health.dk/wp-content/uploads/sites/7/2020/05/msd-animal-health-logo.png","OK",""
"trakm8.cz","https://trakm8.cz","https://www.trakm8.cz/content/trakm8_logo.png","OK",""
"toyotaakten.com.tr","https://toyotaakten.com.tr","https://www.toyotaakten.com.tr/Assets/img/logo.png","OK",""
"freseniuskidneycare.com","https://freseniuskidneycare.com","https://www.freseniuskidneycare.com/img/headerIcons/Dropdown_icon.svg","OK",""
"astrazeneca.ca","https://astrazeneca.ca","https://www.astrazeneca.ca/etc/designs/az/img/logo-az-condensed.png","OK",""
"culliganatlanta.com","https://culliganatlanta.com","https://www.culliganatlanta.com/images/logos/culligan_water_you_love.svg","OK",""
"subarutijuana.mx","https://subarutijuana.mx","https://subarutijuana.mx/Distribuidores/dirdist21603/Img/logo.svg","OK",""
"tectake.it","https://tectake.it","https://www.tectake.it/static/version1762173052/frontend/tectake/theme-hyva/default/images/logo.svg","OK",""
"bigfootdigital.co.uk","https://bigfootdigital.co.uk","https://www.bigfootdigital.co.uk/wp-content/uploads/2023/03/cropped-BF_LOGO_2022_-192x192.jpg","OK",""
"aamcobrookfieldwi.com","https://aamcobrookfieldwi.com","https://www.aamcobrookfieldwi.com/images/logo.png","OK",""
"aamcovictorvilleca.com","https://aamcovictorvilleca.com","https://www.aamcovictorvilleca.com/images/logo.png","OK",""
"bakertilly.site","https://bakertilly.site","https://www.bakertillycentralafrica.com/assets/images/logo.svg","OK",""
"annotext.de","https://annotext.de","https://cdn.wolterskluwer.io/wk/fundamentals/1.x.x/logo/assets/medium.svg","OK",""
"apolloclinicguwahati.co.in","https://apolloclinicguwahati.co.in","https://www.apolloclinicguwahati.co.in/dist/imgs/logo.webp","OK",""
"infiniti.com.pa","https://infiniti.com.pa","https://libs.infiniti-cdn.net/etc/designs/infiniti_next_v4/25.10.30.NISSAN-9/common-assets/img/logo/infiniti-logo_mobile.svg","OK",""
"honda-meaux.com","https://honda-meaux.com","https://www.honda-meaux.com/images/logo-honda-auto_blanc.svg","OK",""
"worldvisionmexico.org.mx","https://worldvisionmexico.org.mx","https://www.worldvisionmexico.org.mx/hubfs/World%20Vision%20Logo%20Icon%20Square.png","OK",""
"einhell.bg","https://einhell.bg","https://www.einhell.bg/_assets/369fecbaddba51f6af024f761a766400/Assets/img/logo.png","OK",""
"sephora.ro","","","UNREADABLE",""
"actemium.com.br","https://actemium.com.br","https://www.actemium.com.br/app/uploads/sites/151/2021/08/logo-actemium.png","OK",""
"aspenpharma.es","","","UNREADABLE",""
"tbwa.com.hk","https://tbwa.com.hk","https://tbwa.com.hk/wp-content/uploads/2023/08/cropped-Logo-1.png","OK",""
"batistareisfloresonline.com.br","https://batistareisfloresonline.com.br","https://images.tcdn.com.br/img/img_prod/1080756/1641328068_logo_batistareis_60px.png","OK",""
"faacentrancesolutions.be","https://faacentrancesolutions.be","https://www.faacentrancesolutions.be/themes/custom/robin/assets/img/site-logo.svg","OK",""
"aliaxis.bg","https://aliaxis.bg","https://www.aliaxis.bg/aliaxis-group/images/logo-white.svg","OK",""
"spitextg.ch","https://spitextg.ch","https://www.spitextg.ch/img/spitex2022/ch.spitextg2022/logo_de-hc75AA4F0D.svg","OK",""
"honda-cannes.com","https://honda-cannes.com","https://www.honda-cannes.com/images/logo-honda-auto_blanc.svg","OK",""
"mazda.co.me","https://mazda.co.me","https://www.mazda.co.me/Portals/2/mazda-logo-new.png","OK",""
"spitex-appenzellerland.ch","https://spitex-appenzellerland.ch","https://www.spitex-appenzellerland.ch/img/spitex2014/ch.spitex-appenzellerland-2016/logo_de-hc672AB0A7.svg","OK",""
"bestdrive.fi","https://bestdrive.fi","https://bestdrive.fi/wp-content/uploads/2025/05/bestdrive.svg","OK",""
"mffshopen.se","https://mffshopen.se","https://www.mffshopen.se/pub_images/original/logo.png","OK",""
"unicharm.co.in","https://unicharm.co.in","https://www.unicharm.co.in/content/dam/sites/www_unicharm_co_in/images/common/logo-company.svg","OK",""
"metlife.com.tr","https://metlife.com.tr","https://www.metlife.com.tr/content/dam/metlifecom/tr/campaign/header/MetLife.png","OK",""
"infiniti.com.do","https://infiniti.com.do","https://www.infiniti.com.do/content/dam/Infiniti/entryway/dev/gold/logo/DesktopInfinitiLogoBlack.svg","OK",""
"toyotaer.com.tr","https://toyotaer.com.tr","https://www.toyotaer.com.tr/Assets/img/logo.png","OK",""
"toyotapasongtamo.com","","","UNREADABLE",""
"daikinchemicals.co.th","","","UNREADABLE",""
"bestdrive.se","https://bestdrive.se","https://bestdrive.se/wp-content/uploads/2024/11/cropped-bestdrive-logotyp-192x192.png","OK",""
"takeda.com.ru","https://takeda.com.ru","http://assets-dam.takeda.com/image/upload/v1683892920/Global/OG%20Logo.jpg","OK",""
"plameco.at","https://plameco.at","https://www.plameco.at/app/images/AT_Plameco_Logo.svg","OK",""
"lindt.jp","https://lindt.jp","https://lindt.itembox.design/item/online/common/hdlogo_pc.png","OK",""
"nikonmetro1stg.wpengine.com","","","UNREADABLE",""
"kia-auto-center-weiterstadt.de","https://kia-auto-center-weiterstadt.de","https://www.kia-auto-center-weiterstadt.de/etc.clientlibs/settings/wcm/designs/eut/clientlib/resources/rbr/logo_kia_white-rbr.png","OK",""
"kiacowansville.com","https://kiacowansville.com","https://www.kiacowansville.com/static/14a1361377690febc0e1c0e5f23de61a/7b17c/images%252Fqn3xo_2025-11-kia-ev9-heroe-promo-desktop.jpg","OK",""
"rubiomonocoat.com.pl","https://rubiomonocoat.com.pl","https://www.rubiomonocoat.com/themes/custom/hannitheme/logo-horizontal.png","OK",""
"culligannation.com","https://culligannation.com","https://www.culligannation.com/images/logos/culligan_water_you_love.svg","OK",""
"furuno.gr","https://furuno.gr","https://furuno.eu/hubfs/LOGOS/Corporate%20Color%20Display-1.png","OK",""
"culligandenkerwaterconditioning.com","https://culligandenkerwaterconditioning.com","https://culligandenkerwaterconditioning.com/wp-content/uploads/culligan-logo.webp","OK",""
"aamcocovinaca.com","https://aamcocovinaca.com","https://www.aamcocovinaca.com/images/logo.png","OK",""
"aamcospokanevalleywa.com","https://aamcospokanevalleywa.com","https://www.aamcospokanevalleywa.com/images/logo.png","OK",""
"apexdynamicsgermany.de","https://apexdynamicsgermany.de","https://www.apexdynamicsgermany.de/_layout/gfx/apex-dynamics-germany-logo.png","OK",""
